acctcd_n,age,atmuser,behave_scr,CARD_TYPE,CREDIT_LIM,currbal,delnum,ecomuser,CREDIT_SCORE,GENDER,hhincome,okmail,OPEN_DT,p_bankrupt,p_churn,p_revenue,p_risk,prodnum,ROC1,ROC12,ROC3,ROC6,SSN,t_asset,T_debt,T_debtserv,T_liab,writeoff,YEAR,ZIPCODE,account_id,_PartInd_
4,41,N,440,VISA,4000.00,2100.00,0,N,582,M,71000.00,Y,16-Jul-12,0.032784636,0.210626916,0.621705776,0.977390337,2,2,59,17,29,336026421,250000.00,0.00,0.00,11000.00,0,2012,83701,4852578465,1
1,28,Y,400,MC,3000.00,1000.00,4,N,663,M,32000.00,N,12-Dec-12,0.038022578,0.28967823,0.663850404,0.167161707,3,3,62,13,32,336033053,20000.00,281500.00,14075.00,301500.00,1,2012,80202,8923964751,1
1,57,Y,420,VISA,10000.00,7500.00,4,Y,585,M,33000.00,N,15-Jan-12,0.723941513,0.59597186,0.659956687,0.404017382,5,3,62,13,32,336239114,200000.00,1500.00,105.00,201500.00,0,2012,98120,7790105267,0
1,29,Y,410,MC,2000.00,0.00,0,Y,600,F,24000.00,Y,4-Jun-13,0.510945605,0.684507322,0.597726464,0.944849899,1,3,62,13,32,336416074,250000.00,0.00,0.00,201500.00,0,2013,98115,4912885141,1
3,39,Y,420,VISA,3000.00,750.00,2,Y,624,F,39000.00,Y,19-Jan-14,0.679181842,0.116417081,0.897799461,0.772269939,5,0,14,0,10,336482663,1500.00,250000.00,12500.00,251500.00,0,2014,85032,56970352,1
1,36,N,340,MC,3000.00,625.00,0,N,639,F,61000.00,Y,24-Apr-13,0.140068986,0.261409606,0.700739296,0.943420538,1,0,14,0,10,336513241,300000.00,0.00,0.00,16700.00,0,2013,92110,7762691252,1
1,29,N,420,MC,4000.00,1900.00,0,N,669,M,21000.00,N,30-Mar-13,0.688731895,0.571150356,0.629941126,0.394778048,2,1,41,11,23,336796420,12500.00,4200.00,168.00,16700.00,0,2013,98115,8312083398,1
3,29,N,280,VISA,7000.00,5000.00,4,Y,687,M,27000.00,N,21-Feb-12,0.934539791,0.423044713,0.678792252,0.655802095,5,0,14,0,10,336939333,250000.00,0.00,0.00,8500.00,1,2012,82002,8254459676,1
1,39,N,370,VISA,4000.00,2200.00,0,Y,708,M,22000.00,Y,5-Apr-12,0.759936108,0.583074288,0.671505198,0.317781558,1,1,41,11,23,337078135,250000.00,51500.00,2575.00,301500.00,0,2012,84601,8883604630,0
3,54,Y,300,VISA,6000.00,4475.00,1,Y,624,F,32668.00,N,29-Mar-14,0.959363948,0.013644501,0.986504224,0.09506533,4,4,71,20,34,337136476,7500.00,1000.00,50.00,8500.00,0,2014,89101,5688039873,1
4,34,Y,320,VISA,9000.00,6920.00,4,N,552,F,25000.00,N,8-Dec-13,0.322209815,0.986021402,0.654115608,0.981738783,3,0,14,0,10,337196187,12500.00,0.00,0.00,1600.00,1,2013,97211,183054991,0
3,34,Y,370,VISA,2000.00,0.00,0,N,531,M,15000.00,N,19-Feb-13,0.464464381,0.498294021,0.981379201,0.049038482,1,1,41,11,23,337248283,10000.00,191500.00,13405.00,201500.00,0,2013,90020,6306563316,0
2,32,Y,410,MC,3000.00,1200.00,1,Y,702,M,14000.00,N,30-Mar-13,0.734331551,0.901519848,0.317925699,0.652302293,4,2,59,17,29,337359361,250000.00,0.00,0.00,11000.00,0,2013,85035,9976848476,1
4,28,N,420,MC,2000.00,0.00,4,Y,693,F,26000.00,N,4-Dec-12,0.794859446,0.905165737,0.350012591,0.570625172,2,3,62,13,32,337492005,1500.00,15200.00,608.00,16700.00,1,2012,98120,5139470596,0
2,35,Y,380,MC,3000.00,1200.00,4,Y,693,M,45000.00,Y,27-Dec-12,0.979178907,0.525421629,0.252300268,0.344785711,3,2,59,17,29,337566867,150000.00,0.00,0.00,16700.00,1,2012,95109,518241218,1
1,30,N,370,VISA,9000.00,6920.00,0,Y,522,M,41000.00,Y,19-Feb-13,0.24582115,0.081134538,0.163477844,0.83410462,2,1,41,11,23,337587805,250000.00,51500.00,2575.00,301500.00,0,2013,90020,5008778784,0
1,33,N,460,VISA,3000.00,625.00,0,N,639,M,28000.00,N,4-Jan-14,0.858116827,0.805006356,0.331561592,0.225340651,3,3,62,13,32,337594234,15000.00,0.00,0.00,1600.00,0,2014,92110,8206012290,1
2,33,Y,340,MC,9000.00,6920.00,4,N,609,M,28000.00,N,30-Mar-13,0.538515088,0.556554583,0.047534835,0.083613826,3,4,71,20,34,337696669,10000.00,191500.00,13405.00,201500.00,1,2013,92108,2231290262,0
1,32,N,370,VISA,3000.00,575.00,4,Y,570,M,29000.00,Y,5-Dec-13,0.348409272,0.192759033,0.770584152,0.459283676,4,3,62,13,32,337738321,250000.00,0.00,0.00,13600.00,1,2013,85701,5859912609,1
1,61,N,370,VISA,6000.00,3500.00,4,Y,663,M,144000.00,Y,10-Jul-13,0.523555077,0.984094307,0.253824692,0.174903152,5,2,59,17,29,337769030,300000.00,0.00,0.00,11000.00,1,2013,94103,5428724920,0
3,40,N,280,VISA,3000.00,625.00,0,Y,627,M,53000.00,Y,7-Mar-13,0.822202411,0.44092672,0.131564566,0.369013182,2,2,59,17,29,337836803,15000.00,0.00,0.00,8500.00,0,2013,98115,6706055615,1
4,43,Y,300,VISA,4000.00,2200.00,0,N,744,M,29000.00,N,8-Dec-13,0.778420223,0.814817861,0.796619042,0.869414317,1,0,14,0,10,337908409,10000.00,1000.00,60.00,11000.00,0,2013,97209,4113377749,1
3,41,N,480,VISA,9000.00,6920.00,1,Y,693,F,43000.00,Y,11-Aug-13,0.812198627,0.234118947,0.523158787,0.366999426,4,3,62,13,32,337919617,1500.00,12100.00,726.00,13600.00,0,2013,85035,7519125742,1
1,33,N,300,VISA,5000.00,3450.00,0,Y,555,F,46000.00,Y,30-Mar-12,0.194388975,0.48009695,0.837242962,0.408658911,1,4,71,20,34,338016089,15000.00,236500.00,11825.00,251500.00,0,2012,94116,1366843791,1
3,26,N,420,VISA,2000.00,0.00,4,N,645,F,9000.00,N,1-Jan-12,0.918841804,0.571143513,0.744992659,0.049596077,2,0,14,5,10,338033305,12500.00,9000.00,360.00,21500.00,1,2012,90189,9513845863,1
3,27,N,300,VISA,4000.00,2100.00,4,Y,675,M,49000.00,Y,6-Jul-13,0.513745738,0.064363695,0.789054716,0.89029063,4,2,59,17,29,338355006,150000.00,0.00,0.00,16700.00,1,2013,83716,9346769624,1
2,46,Y,300,VISA,3000.00,575.00,4,Y,735,F,62000.00,Y,13-Aug-13,0.669847452,0.295515344,0.482681398,0.734017181,2,2,59,17,29,338364714,15000.00,136500.00,9555.00,151500.00,1,2013,95109,7826393320,0
1,35,Y,500,MC,10000.00,7500.00,4,N,714,M,104000.00,N,30-Mar-13,0.270975132,0.958946812,0.614960972,0.990904334,5,0,14,5,10,338430080,10000.00,291500.00,14575.00,301500.00,0,2013,84601,4720839558,1
4,28,N,460,VISA,2000.00,0.00,0,Y,615,M,87000.00,N,4-May-12,0.760989512,0.871010065,0.815999789,0.036040894,2,2,59,17,29,338482069,1500.00,300000.00,15000.00,301500.00,0,2012,98120,6523718893,1
1,41,Y,410,MC,2000.00,0.00,2,N,741,F,39000.00,Y,15-Dec-12,0.633794005,0.693590995,0.6636925,0.78328648,4,1,41,11,23,338561234,7500.00,1000.00,50.00,8500.00,0,2012,82001,5008465031,1
1,34,N,370,VISA,6000.00,4475.00,4,N,633,F,118000.00,N,7-Mar-13,0.502512795,0.815329747,0.658921271,0.284555176,1,0,14,5,10,338844589,15000.00,0.00,0.00,11000.00,1,2013,83716,2299746402,1
1,30,N,370,MC,5000.00,2575.00,3,N,651,F,57000.00,N,1-Oct-12,0.662396863,0.224925582,0.943661223,0.068718662,5,0,14,0,10,338930890,12500.00,0.00,0.00,1600.00,0,2012,97209,5533363258,1
1,32,N,320,VISA,4000.00,2200.00,1,Y,618,F,20000.00,Y,16-Jul-12,0.020390544,0.927614328,0.974002436,0.788450005,4,0,14,0,10,339088856,150000.00,1500.00,105.00,151500.00,0,2012,92110,6234941644,1
2,43,N,300,VISA,4000.00,2200.00,0,N,687,M,18000.00,N,28-Mar-14,0.187998402,0.744132866,0.466065634,0.578334563,2,1,41,11,23,339593735,150000.00,0.00,0.00,13600.00,0,2014,85032,4506122528,0
1,38,Y,420,MC,6000.00,4475.00,2,N,573,F,32668.00,Y,30-Mar-13,0.732631932,0.153885745,0.943258838,0.785766464,4,1,41,11,23,339666783,1500.00,250000.00,12500.00,251500.00,0,2013,85035,1766804523,1
3,42,Y,260,VISA,4000.00,2100.00,4,N,660,F,49000.00,N,16-Jul-12,0.37728444,0.492345873,0.934815156,0.164938022,2,2,59,17,29,339789657,300000.00,0.00,0.00,16700.00,1,2012,82001,7437051198,1
3,32,N,340,VISA,2000.00,0.00,4,Y,651,F,65000.00,Y,15-Mar-12,0.174868739,0.45220545,0.813537095,0.368210516,2,1,41,11,23,339790030,20000.00,231500.00,11575.00,251500.00,1,2012,98115,684577413,1
1,60,N,440,VISA,5000.00,3200.00,4,N,558,F,36000.00,N,4-Aug-13,0.918268642,0.865632924,0.891950783,0.786679347,2,1,41,11,23,339826258,15000.00,6500.00,260.00,21500.00,1,2013,85701,9021287858,1
1,28,N,410,VISA,5000.00,3200.00,3,Y,693,F,47000.00,Y,10-Nov-13,0.52994223,0.687237016,0.108589623,0.423179195,5,2,59,17,29,339978320,250000.00,0.00,0.00,11000.00,0,2013,89101,6047769834,1
4,58,N,400,VISA,3000.00,575.00,0,Y,672,M,43000.00,Y,1-Jun-12,0.366210823,0.194294131,0.280252477,0.936419092,1,3,62,13,32,340047320,250000.00,51500.00,2575.00,301500.00,0,2012,92110,4138027720,1
4,37,N,500,VISA,5000.00,3450.00,2,N,555,M,81000.00,N,5-Jan-12,0.394132848,0.869985563,0.632059206,0.583764636,5,3,62,13,32,340101609,300000.00,0.00,0.00,151500.00,0,2012,98115,3877775615,1
3,28,Y,260,MC,6000.00,3500.00,4,Y,564,M,65000.00,Y,20-Jun-13,0.079396,0.511683523,0.295539762,0.160114807,5,1,41,11,23,340318219,1500.00,250000.00,12500.00,251500.00,0,2013,82002,2091997160,1
3,31,N,260,MC,6000.00,4475.00,1,N,561,M,47309.00,N,6-Dec-12,0.426537378,0.246915816,0.836726597,0.477483475,4,0,14,0,10,340367825,250000.00,0.00,0.00,16700.00,0,2012,83701,1618669281,0
4,43,N,360,MC,6000.00,4475.00,4,Y,654,F,20000.00,N,18-Dec-12,0.489901113,0.384568484,0.437234798,0.22656954,1,4,71,20,34,340481835,150000.00,51500.00,3605.00,201500.00,1,2012,84605,2496161001,1
3,30,Y,320,MC,6000.00,3500.00,0,N,654,M,38000.00,N,6-Dec-12,0.477564234,0.470490892,0.974027563,0.959880878,2,0,14,0,10,340511999,12500.00,239000.00,11950.00,251500.00,0,2012,85703,4377337878,1
1,28,Y,380,VISA,10000.00,7500.00,4,Y,630,M,25194.00,Y,5-Dec-13,0.84464052,0.143854628,0.494247574,0.092675791,2,3,62,13,32,340519280,15000.00,186500.00,13055.00,201500.00,1,2013,84605,10943948,1
2,29,Y,500,VISA,3000.00,625.00,4,Y,615,F,172000.00,Y,3-Apr-12,0.324350726,0.135692631,0.230021679,0.852705488,4,1,41,11,23,340638322,300000.00,0.00,0.00,1600.00,1,2012,90189,5824431146,1
3,31,Y,440,VISA,4000.00,2100.00,0,Y,630,F,74000.00,Y,13-Sep-12,0.018966548,0.31960736,0.169286954,0.770568577,3,2,59,17,29,340787563,15000.00,0.00,0.00,11000.00,0,2012,98115,3410563391,1
1,53,N,460,MC,3000.00,1000.00,0,N,648,F,69000.00,Y,4-May-14,0.03106474,0.282623417,0.156844079,0.659961434,1,3,62,13,32,340906095,20000.00,0.00,0.00,16700.00,0,2014,80202,2493228839,1
1,32,Y,450,MC,9000.00,6920.00,0,N,681,M,16000.00,N,1-Oct-12,0.577379234,0.972759831,0.775069532,0.565830726,1,4,71,20,34,340946422,7500.00,294000.00,14700.00,301500.00,0,2012,89101,1568846661,0
4,29,N,280,MC,5000.00,3200.00,0,N,582,F,55740.00,N,20-Jun-13,0.745253448,0.874033397,0.809643422,0.06720332,2,2,59,17,29,340997000,150000.00,0.00,0.00,21500.00,0,2013,98101,2024324547,1
1,50,N,380,VISA,4000.00,2100.00,3,Y,711,F,32000.00,N,26-Jan-12,0.921332085,0.043358486,0.482345286,0.726398088,5,4,71,20,34,341111430,150000.00,0.00,0.00,8500.00,1,2012,85032,3525116292,0
4,30,N,420,MC,2000.00,0.00,4,Y,666,F,18000.00,Y,30-Mar-13,0.399496637,0.809811052,0.104653845,0.925282675,2,1,41,11,23,341137969,7500.00,9200.00,368.00,16700.00,1,2013,80202,3121833807,1
4,28,Y,370,MC,4000.00,2200.00,0,N,684,M,84000.00,N,6-Dec-12,0.310217603,0.514881855,0.912549729,0.321878234,2,4,71,20,34,341178818,200000.00,0.00,0.00,8500.00,0,2012,95109,6486989458,1
3,61,N,420,VISA,2000.00,0.00,2,N,543,M,19000.00,N,19-Feb-13,0.54199659,0.797740431,0.669868511,0.181356194,4,0,14,0,10,341247894,20000.00,0.00,0.00,16700.00,0,2013,90020,8837237115,0
4,29,N,420,VISA,4000.00,1900.00,0,N,576,F,59000.00,N,15-Feb-14,0.717812183,0.253685375,0.485748779,0.557495164,2,2,59,17,29,341282741,200000.00,101500.00,5075.00,301500.00,0,2014,82001,3704176826,1
2,31,Y,400,VISA,3000.00,1200.00,4,Y,567,F,34000.00,N,24-Sep-12,0.556668593,0.943678401,0.750173497,0.524193113,5,0,14,5,10,341472012,7500.00,294000.00,14700.00,301500.00,1,2012,95109,2613918340,1
1,28,N,420,VISA,9000.00,6920.00,4,Y,612,M,104000.00,Y,15-Sep-13,0.755334296,0.471840896,0.113587596,0.546600795,3,1,41,11,23,341529122,7500.00,244000.00,12200.00,251500.00,1,2013,92108,8572318376,1
2,29,N,420,VISA,2000.00,0.00,0,N,621,M,14000.00,Y,25-Mar-13,0.815399428,0.524201264,0.669800346,0.087404017,1,1,41,11,23,341575479,10000.00,3600.00,216.00,13600.00,0,2013,95114,3341928191,1
4,53,Y,450,VISA,2000.00,0.00,3,N,573,M,49000.00,N,8-Dec-13,0.466903115,0.831105847,0.149004481,0.877409945,5,2,59,17,29,341698200,300000.00,0.00,0.00,11000.00,1,2013,97209,7340085012,1
2,43,N,220,VISA,4000.00,1900.00,0,Y,591,M,16000.00,Y,9-Feb-14,0.021254795,0.412069257,0.216662026,0.99829095,2,0,14,0,10,341890439,7500.00,294000.00,14700.00,301500.00,0,2014,90189,706242756,1
1,32,Y,300,MC,5000.00,2575.00,4,N,732,M,20000.00,N,18-Dec-12,0.318345177,0.064053568,0.191199372,0.682616154,3,2,59,17,29,341921480,7500.00,3500.00,210.00,11000.00,1,2012,94116,8355986918,1
1,30,N,420,VISA,6000.00,4475.00,1,Y,747,M,43000.00,N,8-Jun-12,0.345418399,0.36183918,0.353628789,0.386470351,4,3,62,13,32,342083154,10000.00,1000.00,60.00,11000.00,0,2012,85032,3037127719,0
3,27,Y,420,MC,6000.00,4475.00,4,N,555,F,25000.00,N,15-Dec-12,0.263145952,0.664138213,0.963642082,0.765626604,2,1,41,11,23,342090113,7500.00,9200.00,368.00,16700.00,1,2012,82001,1734552808,0
1,32,Y,340,VISA,3000.00,625.00,4,Y,636,F,18000.00,Y,14-Oct-13,0.976418666,0.4923383,0.234378483,0.26621775,4,1,41,11,23,342233850,15000.00,0.00,0.00,11000.00,1,2013,80202,2659675387,1
4,33,Y,320,VISA,7000.00,5000.00,1,N,741,F,87000.00,N,7-Feb-12,0.557762586,0.657889165,0.607825876,0.808079033,4,0,14,5,10,342320006,1500.00,300000.00,15000.00,301500.00,0,2012,97209,3639848304,1
1,54,N,500,VISA,3000.00,750.00,3,N,603,M,32000.00,Y,25-Mar-13,0.477679533,0.429608638,0.453644085,0.357502296,5,2,59,17,29,342328671,15000.00,6500.00,260.00,21500.00,1,2013,98120,8577438816,1
4,35,N,380,VISA,9000.00,6920.00,0,N,708,M,94000.00,Y,3-Apr-12,0.684705402,0.884232702,0.284469052,0.683523651,1,4,71,20,34,342374852,200000.00,0.00,0.00,8500.00,0,2012,85032,8229325879,0
3,51,N,260,VISA,9000.00,6920.00,0,N,552,M,34000.00,N,15-Sep-13,0.875810421,0.388378676,0.132094548,0.157231059,3,1,41,11,23,342483286,250000.00,0.00,0.00,21500.00,0,2013,85003,8816541796,1
3,45,Y,380,VISA,10000.00,7500.00,4,N,702,M,137000.00,Y,5-Dec-13,0.92810216,0.941098429,0.934600295,0.960592832,3,1,41,11,23,342557407,12500.00,0.00,0.00,11000.00,1,2013,85003,178941283,1
4,33,Y,240,VISA,3000.00,625.00,4,N,654,M,46000.00,Y,21-Feb-12,0.616865256,0.619112891,0.117989074,0.122484343,1,2,59,17,29,342653809,12500.00,239000.00,11950.00,251500.00,1,2012,92110,8097090995,1
4,44,Y,420,VISA,5000.00,2575.00,3,N,651,F,57000.00,N,5-Mar-12,0.874777935,0.297172038,0.085974986,0.930763193,5,1,41,11,23,342697299,1500.00,250000.00,12500.00,251500.00,0,2012,90210,6660754032,1
2,50,Y,320,VISA,3000.00,750.00,1,N,705,F,22000.00,N,28-Aug-12,0.7782656,0.929376517,0.853821058,0.156042891,4,0,14,5,10,342733790,250000.00,1500.00,75.00,251500.00,0,2012,94109,4494399831,0
3,55,Y,410,VISA,5000.00,2575.00,0,N,558,F,34000.00,N,15-Feb-14,0.2613901,0.244328199,0.252859149,0.218735347,2,3,62,13,32,342942056,12500.00,4200.00,168.00,16700.00,0,2014,95109,9263037620,1
4,41,N,410,MC,7000.00,5000.00,4,Y,633,F,60000.00,N,4-May-14,0.01781169,0.998752214,0.508281952,0.470163,2,2,59,17,29,343067759,15000.00,286500.00,14325.00,301500.00,1,2014,97209,6997558133,1
4,38,N,450,VISA,3000.00,1200.00,4,N,645,M,19500.00,N,10-Feb-12,0.978561325,0.549342946,0.263952136,0.405515379,2,0,14,5,10,343203512,150000.00,0.00,0.00,13600.00,1,2012,98120,4747363108,0
1,29,Y,340,MC,4000.00,1900.00,0,N,672,F,90000.00,N,6-Apr-14,0.027269092,0.065662202,0.546465647,0.623251866,3,1,41,11,23,343309722,10000.00,191500.00,13405.00,201500.00,0,2014,89101,6851401365,1
4,34,Y,380,VISA,3000.00,575.00,4,N,573,M,50922.00,N,17-Apr-12,0.334340933,0.686726234,0.510533584,0.215304184,4,4,71,20,34,343334287,10000.00,0.00,0.00,8500.00,1,2012,83716,7218550428,1
3,45,Y,450,VISA,4000.00,2200.00,1,N,672,M,48000.00,N,4-Aug-13,0.653510003,0.920880173,0.287195088,0.821935429,3,3,62,13,32,343491920,10000.00,11500.00,460.00,21500.00,0,2013,85701,4810045611,1
3,33,N,420,VISA,3000.00,1200.00,0,Y,693,M,11000.00,N,5-Jan-12,0.701764344,0.485923241,0.093843792,0.662161586,1,3,62,13,32,343789070,150000.00,0.00,0.00,11000.00,0,2012,82001,1610793086,1
2,47,N,240,MC,4000.00,1900.00,0,N,675,M,42000.00,N,20-Jun-13,0.760835957,0.16023313,0.460534544,0.259328889,1,1,41,11,23,343808890,250000.00,0.00,0.00,8500.00,0,2013,94103,7569052408,1
1,45,Y,220,VISA,9000.00,6920.00,0,N,657,M,41000.00,N,1-May-12,0.41603701,0.132279988,0.774158499,0.206644455,2,2,59,17,29,343937240,250000.00,0.00,0.00,21500.00,0,2012,98120,9412002931,1
4,45,N,420,VISA,3000.00,1200.00,4,N,579,M,34000.00,N,25-Jul-13,0.574915251,0.658775634,0.116845442,0.284566208,1,2,59,17,29,343948531,1500.00,20000.00,800.00,21500.00,1,2013,97211,9736402212,1
2,26,Y,320,VISA,2000.00,0.00,4,Y,738,F,33000.00,Y,25-Aug-12,0.349137359,0.119671369,0.734404364,0.275472384,3,2,59,17,29,343988134,1500.00,150000.00,10500.00,151500.00,1,2012,85703,6416873343,0
2,28,Y,320,VISA,4000.00,2200.00,2,Y,687,F,47000.00,Y,18-Jul-12,0.205904294,0.991657549,0.598780922,0.170287432,5,2,59,17,29,344007166,300000.00,0.00,0.00,21500.00,0,2012,94116,5770878198,0
4,33,N,380,VISA,5000.00,2575.00,4,N,672,F,84000.00,N,19-Sep-13,0.447554733,0.768074412,0.107814572,0.74885393,1,0,14,5,10,344153905,12500.00,189000.00,13230.00,201500.00,1,2013,83701,158079574,1
1,28,Y,420,MC,4000.00,2200.00,0,N,588,M,56000.00,N,30-Mar-13,0.430090935,0.01276222,0.221426577,0.386769148,1,1,41,11,23,344194114,20000.00,231500.00,11575.00,251500.00,0,2013,85701,4525346530,1
4,28,Y,420,VISA,2000.00,0.00,4,N,720,F,36000.00,N,25-Mar-13,0.647565694,0.387756192,0.517660943,0.998041938,4,0,14,5,10,344325001,7500.00,3500.00,210.00,11000.00,1,2013,92108,9860636564,1
2,44,Y,370,MC,3000.00,1200.00,0,Y,690,F,20000.00,Y,21-May-14,0.304485057,0.640223916,0.972354487,0.643832204,1,2,59,17,29,344344279,12500.00,139000.00,9730.00,151500.00,0,2014,92108,7039704280,0
1,28,Y,440,VISA,7000.00,5000.00,0,Y,558,M,104000.00,N,30-Jun-12,0.015165431,0.012466113,0.513815772,0.508417136,2,1,41,11,23,344482211,12500.00,239000.00,11950.00,251500.00,0,2012,84605,7562927672,1
3,53,N,450,VISA,2000.00,0.00,1,Y,702,F,77000.00,N,5-Apr-12,0.245304452,0.252687872,0.748996162,0.763763002,4,2,59,17,29,344527252,12500.00,239000.00,11950.00,251500.00,0,2012,98101,761278528,1
4,48,N,280,MC,6000.00,4475.00,1,N,732,M,91000.00,N,15-May-14,0.238477896,0.131051072,0.184764484,0.969910836,4,0,14,0,10,344550436,150000.00,51500.00,3605.00,201500.00,0,2014,82002,6968428323,1
1,33,Y,360,MC,5000.00,2575.00,4,N,663,M,32668.00,N,12-Dec-12,0.623799806,0.224448664,0.924124235,0.125421951,2,4,71,20,34,344639138,20000.00,0.00,0.00,11000.00,1,2012,84605,8894293941,0
1,28,N,460,VISA,2000.00,0.00,1,Y,639,M,65000.00,Y,25-Jul-13,0.303767375,0.073920486,0.688843931,0.229150151,4,2,59,17,29,345087921,1500.00,150000.00,10500.00,151500.00,0,2013,94109,819749288,1
1,42,Y,400,MC,3000.00,1000.00,4,N,711,M,165000.00,N,24-Apr-13,0.339103747,0.060364952,0.69973435,0.142256761,3,3,62,13,32,345236677,7500.00,244000.00,12200.00,251500.00,1,2013,98101,7690597581,0
1,30,N,340,VISA,3000.00,625.00,0,N,699,M,30000.00,Y,7-Feb-12,0.527450254,0.905992918,0.216721586,0.973806913,1,0,14,0,10,345245339,10000.00,11500.00,460.00,21500.00,0,2012,84605,7522083194,1
1,40,N,420,VISA,4000.00,1900.00,0,N,600,M,49000.00,N,6-Jul-13,0.675492192,0.924100474,0.299796333,0.797012898,2,1,41,11,23,345281736,20000.00,281500.00,14075.00,301500.00,0,2013,95114,102131590,0
3,28,Y,300,MC,6000.00,4475.00,1,Y,570,F,17000.00,N,16-May-13,0.790823935,0.901032086,0.845928011,0.066344311,4,4,71,20,34,345429629,1500.00,300000.00,15000.00,301500.00,0,2013,98120,4973126224,1
1,46,N,440,VISA,3000.00,1200.00,0,N,732,F,98000.00,Y,1-Jun-12,0.508769271,0.583877992,0.046323631,0.196541072,2,2,59,17,29,345505371,7500.00,14000.00,560.00,21500.00,0,2012,82001,3536028654,1
1,43,N,300,MC,4000.00,2100.00,4,N,702,F,8000.00,Y,6-May-14,0.917804097,0.127412954,0.522608525,0.941826238,2,1,41,11,23,345523638,200000.00,0.00,0.00,8500.00,1,2014,83716,5227863926,1
2,59,Y,380,MC,3000.00,1200.00,4,Y,654,M,12000.00,Y,4-May-14,0.493765625,0.298256891,0.396011258,0.004993789,3,2,59,17,29,345831223,300000.00,0.00,0.00,1600.00,1,2014,85701,5603061507,1
1,43,N,450,VISA,3000.00,1000.00,1,Y,708,F,43000.00,Y,11-Aug-13,0.379791524,0.699739737,0.03976563,0.679662056,4,1,41,11,23,346109555,12500.00,189000.00,13230.00,201500.00,0,2013,92108,9193775630,1
3,37,N,420,MC,2000.00,0.00,4,N,711,M,87000.00,N,17-May-14,0.754485528,0.15947127,0.456978399,0.266949882,2,0,14,5,10,346225073,7500.00,9200.00,368.00,16700.00,1,2014,94116,1804435538,1
4,61,N,400,VISA,3000.00,575.00,0,Y,585,F,32000.00,Y,5-Mar-12,0.10211301,0.846012416,0.474062713,0.961861526,1,3,62,13,32,346385443,7500.00,194000.00,13580.00,201500.00,0,2012,84601,3376447644,0
1,29,Y,440,VISA,4000.00,1900.00,0,Y,675,M,38000.00,N,6-Sep-12,0.573762423,0.862511047,0.218136735,0.795633982,3,4,71,20,34,346430359,15000.00,236500.00,11825.00,251500.00,0,2012,83716,3238943002,1
1,29,N,420,VISA,4000.00,1900.00,0,N,570,M,35000.00,Y,5-Sep-13,0.056912526,0.721029469,0.388970997,0.717204883,2,1,41,11,23,346455240,1500.00,200000.00,14000.00,201500.00,0,2013,83701,430487339,0
4,30,N,500,VISA,5000.00,3450.00,2,N,555,F,87000.00,N,27-Oct-13,0.004510779,0.692788281,0.34864953,0.725204534,5,3,62,13,32,346555430,300000.00,0.00,0.00,151500.00,0,2013,85701,3400471217,1
3,40,Y,260,VISA,6000.00,3500.00,4,Y,672,M,87000.00,Y,7-Mar-13,0.811610122,0.432732672,0.122171397,0.364416496,5,1,41,11,23,346590730,7500.00,244000.00,12200.00,251500.00,0,2013,98115,2209654391,1
4,30,N,360,VISA,6000.00,4475.00,4,Y,588,M,47000.00,N,6-Sep-12,0.97855851,0.46734512,0.222951815,0.200525035,1,4,71,20,34,346592080,250000.00,0.00,0.00,151500.00,1,2012,85003,8723321105,1
2,29,N,420,MC,5000.00,3200.00,4,N,702,F,56000.00,N,27-Dec-12,0.634284029,0.153033442,0.393658735,0.431157561,4,1,41,11,23,346855660,200000.00,0.00,0.00,1600.00,1,2012,83701,6190611267,0
1,59,N,460,VISA,3000.00,1000.00,0,N,714,F,85000.00,Y,14-Oct-13,0.558344728,0.150241648,0.854293188,0.038087028,1,3,62,13,32,346920511,20000.00,0.00,0.00,11000.00,0,2013,85003,1975434330,0
1,30,Y,500,VISA,4000.00,2100.00,0,N,720,F,23000.00,Y,30-Jun-12,0.592589548,0.758537642,0.675563595,0.007459783,2,1,41,11,23,346922086,250000.00,0.00,0.00,201500.00,0,2012,98101,4153417248,1
2,28,Y,400,VISA,3000.00,1200.00,4,Y,564,F,32000.00,N,28-Mar-14,0.65809701,0.127859365,0.892978187,0.832502898,5,0,14,5,10,347089661,300000.00,0.00,0.00,201500.00,1,2014,90189,4643362274,1
2,29,N,450,VISA,3000.00,750.00,2,Y,603,F,19000.00,Y,30-Nov-13,0.855381122,0.326760521,0.591070822,0.53382962,5,1,41,11,23,347094437,300000.00,0.00,0.00,8500.00,0,2013,83716,5024846795,0
2,28,Y,320,MC,4000.00,2200.00,2,Y,642,M,39000.00,Y,4-Jun-13,0.79590378,0.463516387,0.129710084,0.464935298,5,2,59,17,29,347165730,12500.00,0.00,0.00,1600.00,0,2013,85035,3417594653,1
4,29,Y,420,MC,2000.00,0.00,4,N,552,F,8000.00,N,15-May-14,0.057770845,0.891463505,0.474617175,0.142002495,4,0,14,5,10,347266323,250000.00,0.00,0.00,16700.00,1,2014,94103,9393486287,1
3,40,N,450,VISA,2000.00,0.00,1,Y,624,M,63000.00,N,10-Oct-13,0.184373288,0.928938126,0.056655707,0.545785384,4,2,59,17,29,347462979,7500.00,3500.00,210.00,11000.00,0,2013,95109,4236376362,1
